title,rating
At the Mountains of Madness,3.87
The Mysterious Stranger,4.13
Worm,4.63
Sookie Stackhouse  Volume Set,4.29
The Devouring,3.92
Imperial Bedrooms,3.15
Sleeping Beauties,3.73
Dark Days,4.44
The Amityville Horror,3.85
The Dark Half,3.78
Dr Faustus,3.8
Phantoms,3.94
Child of God,3.77
Sons of Destiny,4.21
The Pit and the Pendulum,4.17
Brimstone,4.12
Through the Zombie Glass,4.28
Ravens Gate,3.9
The Running Man,3.87
Every Dead Thing,3.98
Still Life With Crows,4.17
The Coldest Girl in Coldtown,3.84
Peeps,3.77
Death Note Box Set,4.53
The House of the Seven Gables,3.45
The Stepford Wives,3.78
The Enemy,4.09
The Yellow Wall Paper,4.1
The Canterville Ghost,3.89
Joyland,3.9
The Zombie Survival Guide,3.86
Merrick,3.73
Sole Survivor,3.79
The Tell Tale Heart,4.25
Rose Madder,3.71
The Oath,4.07
Carmilla,3.82
Blood Destiny,3.88
Death of the Body,3.83
Danse Macabre,3.82
Mortal Coil,4.47
Only Forward,4.25
Necronomicon,4.2
Salems Lot,4.25
Armageddon Cometh,4.35
The Vampires Assistant,4.12
Alien Species Intervention,3.83
Black House,4.01
The Girl Next Door,3.85
Nothing,3.75
The Butterfly Garden,4.03
Skeleton Crew,3.96
Bunnicula,3.86
Taltos,3.8
The Harlequin,3.92
Black Butler Vol ,4.37
Death Bringer,4.49
The Kindly Ones,4.59
Lockdown,4.11
The Unwords,3.63
Witch in the Woods,3.75
The Terror,4.06
Strangers,4.0
The Grownup,3.56
Season of Mists,4.54
The Devil All the Time,4.12
Dark Secrets ,4.17
Ashes,3.94
Everythings Eventual,3.97
Blood Canticle,3.72
The Crow,4.28
Ancient Blood,4.27
Exquisite Corpse,3.75
The Absolute Sandman Volume Three,4.71
Poseidons Children,3.46
Dark Inside,3.92
Lilith,3.9
The Stupidest Angel,3.82
The Call of Cthulhu,4.02
The Monstrumologist,3.89
Forever Odd,3.97
Night Shift,4.01
The Book of the Dead,4.13
Demon in My View,4.03
UnSouled,4.23
Full Dark No Stars,4.06
 Hours on the Moon,3.57
The Queen of Zombie Hearts,4.31
Smoke and Mirrors,4.02
This Perfect Day,4.02
Ninth House,4.05
Last Stand of Dead Men,4.6
Incubus Dreams,3.79
The Lake of Souls,4.18
The Complete Works of HP Lovecraft,4.35
The Prince of Mist,3.72
Bad Girls Dont Die,4.04
A Tale Dark and Grimm,4.07
The Cask of Amontillado,4.09
Living Dead Girl,3.81
House,3.59
Conjured,4.23
Cerulean Sins,3.85
Hell House,3.79
The Swarm,4.06
The Absolute Sandman Volume Two,4.69
Fables of the Reconstruction,4.16
Rage,3.77
Death Note Vol ,4.36
Cinema of Shadows,3.7
Dream Country,4.24
The Vegetarian,3.58
Spook House,3.81
The Melancholy Death of Oyster Boy and Other Stories,4.13
Elephant Man,3.96
The Little Stranger,3.54
Tunnels of Blood,4.14
I Am Not a Serial Killer,3.79
Life Expectancy,4.01
The Vampire Prince,4.23
Collected Ghost Stories,4.16
Our Dark Duet,4.19
Deep and Dark and Dangerous ,4.21
Curse of the Bane,4.11
The Twelve,4.01
Tales of Mystery and Imagination,4.15
The Prestige,3.89
Girl of Nightmares,3.86
The Marbled Swarm,3.27
Pretty Girls,3.99
Bleeding Violet,3.62
Summer of Night,4.03
Twilight Eyes,3.89
Prince Lestat,3.8
The Sandman,4.34
Revelation Space,3.98
Damned,3.38
The Library at Mount Char,4.09
Revival,3.78
The Legend of Sleepy Hollow ,3.97
The Replacement,3.55
Poet Anderson of Nightmares,4.06
Lord of the Shadows,4.22
The Boys from Brazil,4.05
The Wind Through the Keyhole,4.15
Dance of Death,4.16
Dawn,4.13
Welcome to Night Vale,3.84
Deep Storm,3.88
Tick Tock,3.73
The Stranger Beside Me,4.13
The Keep,3.99
Lasher,3.86
Killers of the Dawn,4.23
The Hellbound Heart,4.05
UnDivided,4.47
Shattered Mirror,4.03
The Dolls House,4.44
Trials of Death,4.25
The Wide Game,3.88
Death Note Vol ,4.45
Micah,3.64
Forgotten Bones,4.1
The Black Cat,4.05
The Best of HP Lovecraft,4.31
Picnic at Hanging Rock,3.7
If You Tell,3.98
The Book With No Name,3.84
The Reality Dysfunction,4.13
Evil Star,3.98
In the Forests of the Night,3.87
The Scar,4.17
Fevre Dream,3.87
The Awakening,3.4
Scary Stories to Tell in the Dark,4.05
Blood Noir,3.86
A Game of You,4.43
Cryers Cross,3.73
Small Sacrifices,4.23
The Feast of All Saints,3.85
Twelfth Grade Kills,4.34
Mythago Wood,3.81
Amazonia,4.12
Relentless,3.73
Nightlife,3.64
The Coming of Conan the Cimmerian,4.15
Trigger Warning,3.91
The Absolute Sandman Volume Four,4.69
Outpost,4.1
Geralds Game,3.53
Vampire Mountain,4.16
Ring,3.82
Asylum,3.64
Velocity,3.86
Night of the Soul Stealer,4.14
The Madmans Daughter,3.66
The Silver Kiss,3.69
Death Note Vol ,4.34
Anyas Ghost,3.89
Bloodlust,4.06
Finders Keepers,4.04
Hunters of the Dusk,4.17
Only Ever Yours,3.77
From the Corner of His Eye,4.03
Fables and Reflections,4.44
The Mist,3.95
Monster,3.82
Heartsick,3.93
At the Mountains of Madness and Other Tales of Terror,4.26
Dark Tower Boxed Set,4.5
Allies of the Night,4.19
Demented ,4.78
The Lottery,4.09
Conduit,3.94
Poison,3.99
Midnight Predator,4.02
Skin Trade,3.92
Thirst No ,4.07
Scar Night,3.62
The Dunwich Horror and Others,4.2
The Fury,3.53
Twisted ,4.62
Danse Macabre,3.64
Southern Mystical Moments,3.76
The Spooks Mistake,4.2
Zombie Fallout,4.04
Lock Every Door,3.92
Rita Hayworth and Shawshank Redemption,4.52
Necropolis,4.14
The October Country,4.15
Nightrise,4.04
Ninth Grade Slays,4.14
Slawter,4.18
The Other,4.0
The Madness Underneath,3.87
Vlad,3.87
Locke and Key Volume ,4.15
Attack on Titan Vol ,4.42
The Ruins,3.58
Tenth Grade Bleeds,4.24
The Season of Passage,4.16
Stung,4.01
The Institute,4.2
The Walking Dead Book One,4.35
Demons of the Ocean,3.84
Skull Full of Kisses,4.18
The Masque of the Red Death,4.08
Death Note Vol ,4.4
This Dark Endeavor,3.83
th Century Ghosts,3.95
The Taking,3.78
Batman,4.1
As Dead As It Gets,4.37
Death Note Vol ,4.44
Necroscope,4.01
Death Note,4.31
Stranger with My Face,3.9
Drawing Blood,4.03
Carrion Comfort,3.9
My Sweet Audrina,3.87
Flirt,3.73
Rage of the Fallen,4.25
Heaven,4.03
The Secret of Crickley Hall,3.91
Dark Reunion,3.52
Berserk Vol ,4.41
Full Tilt,3.92
The Husband,3.81
The Bloody Crown of Conan,4.3
The Shining Girls,3.54
Asylum,4.25
Home,4.69
I Lucifer,3.62
Attack of the Fiend,4.2
False Memory,3.88
Ruined,3.83
The Visitation,3.94
The Walking Dead Compendium ,4.44
Eaters of the Dead,3.67
Death Note Vol ,4.25
Company of Liars,3.82
Death,4.19
Bullet,3.84
The Struggle,3.48
Under the Skin,3.72
Underworld,4.08
Thirst No ,4.14
A Kiss Before Dying,3.95
The Beginning,4.15
The Thin Executioner,4.16
The Whisperer,4.15
The Case of Charles Dexter Ward,4.17
Fairytales for Wilde Girls,4.16
The Asylum for Wayward Victorian Girls,4.0
Grotesque,3.69
The Tommyknockers,3.55
Dexter in the Dark,3.56
The Hunter,3.99
Ghostgirl,3.29
The Complete Fiction,4.36
Odd Hours,3.94
In a Dark Dark Wood,3.7
The League of Extraordinary Gentlemen Vol ,3.93
Bec,4.17
Outer Dark,3.88
Midwinterblood,3.7
House of Salt and Sorrows,3.94
Welcome to Dead House,3.84
Hit List,3.94
Hunting Prince Dracula,4.27
Drood,3.5
Books of Blood,4.18
Unbreakable,3.78
Baby Teeth,3.63
Black Sun Rising,3.93
Zodiac,3.91
Imaginary Girls,3.43
A Certain Slant of Light,3.83
My Swordhand is Singing,3.64
The Wake,4.52
The Butcher Boy,3.84
The Brief History of the Dead,3.67
Death Note Vol ,4.21
If There Be Thorns,3.77
Remember Me,4.05
Sandman Slim,3.94
Servant of the Bones,3.73
Shades Children,3.9
Blindsight,4.02
An Evil Mind,4.5
Cry to Heaven,3.85
Running with the Demon,3.97
Soulstice,4.15
Tales of Edgar Allan Poe,4.26
Annihilation,3.7
The Murders in the Rue Morgue,3.9
The Light,3.98
Remember Me,4.13
The Silent Corner,3.95
DGray man Vol ,4.2
Frozen Fire,3.62
Deadeye Dick,3.82
The Spooks Sacrifice,4.2
Vampire Blood Trilogy,4.2
Monster Hunter International,4.05
Boneshaker,3.51
Zoo,3.49
Whispers,3.92
The Metamorphosis and Other Stories,4.03
The Craving,4.0
The Face of Death,4.24
Eleventh Grade Burns,4.3
Fear Nothing,3.99
Vampire War Trilogy,4.32
Red Hill,3.89
Mayfair Witches Collection,4.23
The Golem,3.88
Cemetery Dance,4.0
Kiss Me Judas,3.72
Blackout,4.09
Portrait of a Killer,3.47
Thunderhead,4.09
The Private Memoirs and Confessions of a Justified Sinner,3.67
One Door Away from Heaven,3.98
The Murders in the Rue Morgue,3.88
Gravity,4.05
Bloodsucking Fiends,3.94
Day Watch,4.06
Twilight Watch,4.12
Death Note Vol ,4.32
The Fall of the House of Usher,3.94
Death Note Vol ,4.22
Death Note Vol ,4.44
Worlds End,4.47
Death Note Vol ,4.22
The Gold Bug,3.75
The Transition of H P Lovecraft,4.3
Wolfsangel,3.5
Underworld,4.09
Dismember,3.66
The Sounding,4.07
The Other Side,3.57
Follow You Home,3.9
The Sandman,4.29
Cabal,3.92
Dangerous Visions,4.19
Sawkill Girls,3.71
The Trees,3.74
The Greyfriar,3.81
That Frequent Visitor,3.57
Harbor,3.65
The Elementals,4.04
Frozen Charlotte,4.21
Zombies Vs Unicorns,3.72
The Armageddon Rag,3.59
And After,4.44
The Manuscript Found in Saragossa,4.11
The Gingerbread Girl,3.62
The Reapers are the Angels,3.89
A Mad Zombie Party,4.26
City of Saints and Madmen,3.85
No Safety in Numbers,3.55
So Long Lollipops,4.26
Endless Night,3.94
Infected,3.84
The Omen,4.02
Green River Running Red,3.96
The Morganville Vampires Volume ,4.39
Micro,3.44
Red Riding Hood,3.49
Children of the Night,3.71
The Castle of Otranto,3.18
The Murder Complex,3.64
Tenderness,3.7
I Know What You Did Last Summer,3.5
The Old Willis Place,4.13
The Last Time I Lied,4.06
Faerie Tale,3.88
The Bottoms,4.17
Her Body and Other Parties,3.91
Prodigal Son,4.02
This is Not a Test,3.85
Mygale,3.77
The Fireman,3.9
Here To Stay,3.98
Zig Zag,3.74
J R Ward Collection,4.73
Procession of the Dead,3.93
Zom B,3.58
The Atrocity Archives,3.92
Lost,2.82
Down Among the Sticks and Bones,4.16
Death Note Vol ,4.39
Summer of Fear,3.82
Dead By Sunset,4.09
Horde,4.26
Solitary,4.18
Harts Hope,3.47
Contest,3.97
Love and the Zombie Apocalypse,3.95
Through the Woods,3.92
The Loners,3.89
The Sacrifice,4.42
The Legend of Sleepy Hollow,3.73
Annabel Lee,4.33
Corpalism,3.36
The Dead,4.3
The Night Gardener,4.06
The Bunker Diary,3.8
The Turn of the Key,3.94
A Night in the Lonesome October,4.22
The Sandman,4.4
The White Plague,3.69
The Fear,4.36
The Sandman,4.63
Hangmans Curse,3.91
The Wheel of Darkness,3.93
Witch Fire,3.91
My Idea of Fun,3.44
The Book of Human Skin,3.93
The Last Town,4.08
The Tomb,4.05
Patient Zero,3.98
Penpal,3.87
The Spooks Blood,4.23
The King in Yellow and Other Horror Stories,3.7
The Midnight Palace,3.61
Witch World,3.6
Vittorio The Vampire,3.52
Krampus,4.08
The Coma,3.36
Rise of the Governor,3.89
Black Bird of the Gallows,3.73
Teatro Grottesco,4.1
A Knight of the Word,4.05
The Dark Tower,4.21
I Am Grimalkin,4.25
The White Devil,3.41
The Eye of the Moon,4.17
The Shrinking Man,3.8
The Magpies,3.9
Blood Music,3.82
Seize the Night,4.08
Showdown,3.94
The Walking Dead Vol ,4.24
Sweetheart,4.05
The Angel of Darkness,4.0
Carrie ,4.55
The Devils of Loudun,3.9
The Halloween Tree,3.83
Eeny Meeny,3.92
Birth of a Killer,4.25
The Veldt,4.21
The Walking Dead Vol ,4.3
Batman Volume ,4.33
Whisper of Death,3.79
Violin,3.29
The White Road,4.17
Say Cheese and Die ,3.76
Repent Harlequin  Said the Ticktockman,4.19
The Skinner,4.14
Anne Rices The Vampire Lestat,4.2
The Owl Killers,3.8
The Queen of Bedlam,4.25
From Bad to Cursed,4.19
The Black Tattoo,3.49
The Black Book of Secrets,3.88
Alice,3.86
I Have No Mouth and I Must Scream,3.98
The Mirror,4.03
Seeds of Yesterday,3.83
The House of Thunder,3.79
The Mysteries of Udolpho,3.38
A Rose for Emily and Other Stories,4.07
Swamp Thing Vol ,4.21
Garden of Shadows,3.91
The Neutronium Alchemist,4.26
Tales of the Unexpected,4.17
The Naked God,4.21
The Legacy of Heorot,3.94
The Green Mile Part ,4.52
Croak,3.92
Enshadowed,3.96
The Magic Toyshop,3.85
The Last Watch,4.12
Fledgling,3.86
Reliquary,4.01
Blood Memory,4.13
Cycle of the Werewolf,3.65
The Last Days,3.53
The Descent,3.96
Hells Heroes,4.27
Communion,3.5
Suffer the Children,3.91
The Last Vampire,3.92
Shadow Man,4.14
Night of the Living Dummy,3.84
The Bad Place,3.91
Sharp Teeth,3.88
The Face of Another,3.77
Dark Matter,3.96
Game,4.22
Generation Dead,3.59
Ruby,3.94
The Devil of Nanking,3.92
The Neutronium Alchemist ,4.34
Twice Told Tales,3.9
Shadowland,3.9
The Haunting of Alaizabel Cray,3.97
The Diary of Ellen Rimbauer,3.68
The Other Life,3.67
The Most Dangerous Game,3.93
House of Dark Shadows,3.88
La Morte Amoureuse,3.8
One Two  He Is Coming For You,3.92
Inside the Outside,3.94
Eternal Darkness Blood King,3.37
Eden,3.58
Wake the Wicked,3.33
The Last Hour of Gann,4.08
Werewolf Nights,3.9
The Very Devil Herself ,3.76
Loch,3.61
Dead City,4.26
The Willows,4.1
Im Thinking of Ending Things,3.55
Dreams and Shadows,3.66
The Improbable Adventures of Sherlock Holmes,4.37
Caged by Damnation,4.05
Dirty Eden,3.6
Slice of Cherry,3.69
State of Mind,3.8
Angelica And Francesca,4.56
Coldheart Canyon,3.68
The Knife That Killed Me,3.72
The Night Club,4.51
Comes a Horseman,3.99
Nira,3.76
Poltergeist,3.69
Lick the Razor   the Definitive Collection,4.44
Behind Blue Eyes,4.17
Until the End of the World,4.23
A Skinful of Shadows,4.02
Monstress Vol ,3.95
Last Call,4.07
Sleep Pale Sister,3.28
Demon,4.17
The Vampire Tapestry,3.56
Johnny the Homicidal Maniac,4.33
Vanished,3.9
The Storyteller of Pain,3.83
Phases of Gravity,3.56
Talyn,3.81
Hollowland,3.96
Learning to Kiss in the Snow,3.95
Vampire of the Mists,3.86
Liquor,3.93
Haunted Sister,3.89
Uninvited,2.94
Dead and Alive,4.02
The Last Vampire and Black Blood,4.09
Bite Me,3.86
Zombie Apocalypse ,3.71
Cold Vengeance,4.07
Season of the Witch,3.72
Not Even Bones,4.17
The Collected Ghost Stories of EF Benson,4.19
Second Child,3.91
Jade Green,3.83
Kill the Dead,4.07
Skull Session,3.63
The Restorer,3.92
Off Season,3.82
The Shadows,3.94
BioShock,4.0
The Living Blood,4.34
Acceptance,3.59
Authority,3.51
The Canterville Ghost and Other Stories,3.91
A Head Full of Ghosts,3.81
Dread Nation,4.14
Seven Gothic Tales,3.92
Companions of the Night,3.77
The Dark Tower Series,4.47
Bonechiller,3.79
The Judging,3.67
Blood Crazy,4.02
The Postmortal,3.79
Dagon and Other Macabre Tales,4.2
Florence and Giles,3.63
Oblivion,4.26
Death Troopers,3.65
Death and the Zombie Apocalypse,4.17
Greywalker,3.45
Little Star,3.63
The Icarus Girl,3.61
Well Never Be Apart,3.86
True Blood Collection,4.44
Locke and Key Vol ,4.4
Locke and Key Vol ,4.41
Locke and Key Vol ,4.33
Creep,3.77
Floating Staircase,3.73
Kraken,3.6
Cuckoo Song,3.95
Winterkill,3.49
End of Watch,4.08
The Broken Girls,4.04
Blood Brothers,4.16
The Pagan Stone,4.16
The Conquering Sword of Conan,4.34
The  Days of Sodom and Other Writings,3.45
Handling the Undead,3.48
All Hallows Eve,3.62
Les Chants de Maldoror,4.18
Koko,3.57
Underground,3.87
Bitter Harvest,4.06
The Four Fingers of Death,3.34
I Am Wolf,4.27
Dearly Departed,3.83
The Damnation Game,3.83
Brothers to the Death,4.45
Strange and Ever After,3.79
Wayward,4.12
The Empty Grave,4.59
The Grace Year,4.14
They Thirst,3.9
Reign of Blood,3.65
Altar of Eden,4.01
Hades Disciples,3.72
Preacher Volume ,4.15
The Bone Houses,4.04
The Mind Parasites,3.77
Demon Thief,4.16
The Road of the Dead,3.81
I Zombie,3.68
Apt Pupil,3.88
The Hunted,4.5
Mordacious,4.47
The Bazaar of Bad Dreams,3.92
Murdertrending,3.77
Speaks the Nightbird,4.14
Wonderland,3.8
The Book of Fours,4.12
Death Watch,3.82
Hyde,3.75
Wilder Girls,3.57
Midnight Mass,3.86
Wish You Were Dead,3.83
Dearly Devoted Dexter,3.85
Through Violet Eyes,3.96
The End,4.32
William Goldings Lord of the Flies,3.76
Skin,3.8
A Stir of Echoes,3.89
Winter Moon,3.84
The End Has Come and Gone,4.35
Alive In A Dead World,4.34
Ushers Passing,3.92
Downpour,3.93
Possession,4.03
Covenant with the Vampire,3.83
The Teacher,3.85
Beautiful Darkness,3.87
Nightmare Academy,3.92
Unholy Night,3.83
House at the End of the Street,3.51
A Plague Upon Your Family,4.27
Till Death Do Us Part,4.45
Books of Blood,4.04
Miss Peregrines Home for Peculiar Children,4.11
The Silver Eyes,4.2
The Birds Nest,3.73
The Giant Under the Snow,3.59
Tales of the Cthulhu Mythos,4.21
Wolf Island,4.21
Lying Season,4.47
Red Harvest,3.47
A Midsummer Nights Scream,2.84
The Call,3.86
Graveminder,3.48
Fearscape,4.16
The Ghost of Crutchfield Hall,3.99
Day by Day Armageddon,4.01
The Fallen,4.43
Dear Killer,3.46
Blue Labyrinth,4.09
The Haunted Mask,3.82
Vampire Destiny Trilogy,4.34
Undead,3.89
The End of Alice,3.6
Shrine,3.82
I Miss The World,3.31
Lost Souls,3.9
Blaze,3.73
Legacy of Kings,4.0
Buffy the Vampire Slayer,3.96
Lord of the Dead,3.67
Gods and Monsters,3.87
The Secret of Ventriloquism,4.0
Black Wind,4.25
The Door to December,3.96
Brother Grimm,3.87
The Rising,3.79
Bonemans Daughters,3.76
Vampire Chronicles,4.28
Fray,4.07
Hellsing Vol ,4.26
Who Goes There,3.86
Nightmare,3.93
Stay Out of the Basement,3.67
This Book Is Full of Spiders,4.26
The Sandman Omnibus Vol ,4.66
Attack on Titan,4.52
The Shadow Over Innsmouth,4.13
Plague of the Dead,3.83
Demon Apocalypse,4.25
Armageddon Outta Here,4.42
Locke and Key Vol ,4.48
Joker,4.04
Practical Demonkeeping,3.83
Lies and Omens,3.89
Blackwater,4.38
The Boy on the Bridge,3.96
The Land of Laughs,3.9
Fear Itself,3.92
Lust Killer,4.06
The Killing Kind,4.23
Vampire Hunter D,3.99
Bradbury Stories,4.41
Tales of Terror from the Black Ship,4.1
Tales of the Peculiar,4.15
Bliss,3.38
Bloodchild and Other Stories,4.33
The Deepest Cut,3.99
The Melancholy of Resistance,4.16
Hold Me Closer Necromancer,3.93
The Ones Who Walk Away from Omelas,4.39
Deathwish,4.1
Dont Look Now,3.82
Uncle Montagues Tales of Terror,4.02
Bellefleur,3.74
The Complete Works of Edgar Allan Poe,4.5
Devils Footsteps,3.71
Blackout,4.14
The Rats,3.94
Survivor,3.88
On Stranger Tides,3.85
The Regulators,3.71
Vampire Rites Trilogy,4.35
The Stand,4.45
Nathaniel,3.84
Chasers,3.53
Berserk,3.67
The Prey,4.05
Dracula the Un Dead,3.13
The Hunt,3.72
The Drowning Girl,3.72
Prince Lestat and the Realms of Atlantis,3.8
Breathless,3.49
The Walking Dead Vol ,4.32
The Trap,4.02
I Sing the Body Electric  and Other Stories,4.06
Monster,3.82
The Last Werewolf,3.46
Sanctum,3.89
The Bitten,4.24
Nightseer,3.74
Immanuels Veins,3.77
Afraid,3.9
The Vision Volume ,4.26
I Am Alice,4.12
Lair of Dreams,4.13
Tunnel of Bones,4.1
Killing Mr Griffin,3.63
Gallows Hill,3.76
City of Ghosts,3.92
Thirsty,3.25
Nightmares ,3.88
The Demonologist,3.89
Unraveling Isobel,3.72
Immortal,3.84
And the Trees Crept In,3.55
Zombie,3.34
The Walking Dead Vol ,4.21
Angel Time,3.31
The Fall,3.81
The Treatment,4.03
One by One,4.49
The Possessed,3.92
UR,3.7
The Walking Dead Vol ,4.28
Death of a Darklord,3.43
Stinger,3.88
The Reality Dysfunction Part ,4.3
Gone South,3.94
The Good Guy,3.83
The Walking Dead Vol ,4.31
The Road to the Dark Tower,4.31
All the Lovely Bad Ones,4.02
The Walking Dead Vol ,4.26
The Legend of Sleepy Hollow and Other Stories,3.95
Abandon,3.74
Night in the Lonesome October,3.89
Demon Road,4.02
London Falling,3.76
Dead of Night,3.97
Pride and Prejudice and Zombies,3.92
The Living Dead,3.85
Meddling Kids,3.56
The Darkest Evening of the Year,3.74
Supergod,3.75
Doll Bones,3.68
Four Past Midnight,3.93
Human,3.59
The Tragical Comedy or Comical Tragedy of Mr Punch,3.77
Black Hole,3.84
The Ripper,4.24
The Asylum,4.13
